data	company	n	delta	Lat	Lon
2017-03-10	CHRISTIAN LOUBOUTIN SAS	19	0	48.8566	2.3515
2017-03-10	FALC EAST D.O.O.	9	0	43.5675	22.2557
2017-03-10	SEYMECHAMLOU SRL	2	0	45.5567	8.97774
2017-03-10	DOLCE & GABBANA SRL	4	0	45.4668	9.1905
2017-03-10	VALENTINO SPA	1	0	45.4668	9.1905
2017-03-13	COLLINI ATOMI DI SCARPA SRL	1	0	45.4143	11951
2017-03-13	CANO ART. CALZADO S.L.	1	0	38.5869	-0.672549
2017-03-13	SHOSHANNA	4	0	40.7306	-73.9866
2017-03-13	BOEMOS SPA - INDUSTRIA CALZATU	16	0	43.7292	10.8082
2017-03-13	RIVER GROUP SPA	3	0	43.7292	10.8082
2017-03-13	BOTTONIFICIO LEONARDO SRL	1	0	43.7332	11.0209
2017-03-13	SALVATORE FERRAGAMO SPA	10	0	43.7699	11.2556
2017-03-13	PROTEK SRL UNIPERSONALE	1	0	45.7962	11.7584
2017-03-13	GABOR SHOES AG	15	0	47.8539	12.1273
2017-03-13	RICCI ENRICO SRL	2	0	44.1065	12.4149
2017-03-13	FENDI SRL	20	0	41.8933	12.4829
2017-03-13	TIGAMARO  SRL	1	0	43.2088	13.2844
2017-03-13	TOD'S SPA	5	0	43.2347	13.6879
2017-03-13	LABEL 2009 DI CHESSA BRUNO	1	0	43.2567	13.7608
2017-03-13	LN MANIFACTURING SRL	2	0	40.8359	14.2488
2017-03-13	GMP SAS DI TUPPUTI MAURO & C.	1	0	41.3215	16.2869
2017-03-13	JEANNOT S SRL	3	0	41.1992	16.5968
2017-03-13	LEO SHOES SRL	1	0	40.0109	18.1617
2017-03-13	GDA SRL	2	0	40.1743	18.1678
2017-03-13	CHRISTIAN LOUBOUTIN SAS	22	0	48.8566	2.3515
2017-03-13	THIERRY MUGLER SAS	27	0	48.8566	2.3515
2017-03-13	JAIME MASCARO S.A	5	0	39.9833	4.01095
2017-03-13	XIANTO BV	1	0	52.4418	5.20931
2017-03-13	ARCOBALENO S.R.L.	5	0	45.6599	8.7932
2017-03-13	GIOVANNI MONTE SRL	3	0	45.5586	8.94789
2017-03-13	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-13	CARLO BANI	8	0	45.7395	9.1291
2017-03-13	DOLCE & GABBANA SRL	15	0	45.4668	9.1905
2017-03-13	PREMIATA SRL	8	0	45.4668	9.1905
2017-03-13	VALENTINO SPA	3	0	45.4668	9.1905
2017-03-14	LSC APPAREL-SHOPPLANETBLUE	12	0	34.0197	-118488
2017-03-14	RODO FIRENZE SRL	36	0	43.1865	13481
2017-03-14	ARS PICENTIA DI GRANDINETTI PA	4	1	43259	13757
2017-03-14	CANO ART. CALZADO S.L.	16	0	38.5869	-0.672549
2017-03-14	ELBEL S.L.	4	0	38479	-0.795676
2017-03-14	BOTTONIFICIO LEONARDO SRL	3	0	43.7332	11.0209
2017-03-14	CALZATURIFICIO STELLA SRL	1	0	43.7477	11.0731
2017-03-14	VALENTINO SHOES LAB SRL	30	0	43.5026	11.6108
2017-03-14	FENDI SRL	23	0	41.8933	12.4829
2017-03-14	BAMBOLETTA SRL	2	0	43.3055	13.7229
2017-03-14	FALC SPA	3	0	43.3055	13.7229
2017-03-14	MERCURI MODA SRL	44	0	43.2567	13.7608
2017-03-14	LEO SHOES SRL	7	0	40.0109	18.1617
2017-03-14	GABOR SPOL S.R.O.	5	0	49.2197	18.7397
2017-03-14	CHRISTIAN LOUBOUTIN SAS	22	0	48.8566	2.3515
2017-03-14	MANDO SARL	7	0	48.8566	2.3515
2017-03-14	GLOSABE CYPRUS LIMITED	3	0	35.1803	33.3737
2017-03-14	PHILIPP PLEIN INTERNATIONAL AG	1	0	46005	8.95203
2017-03-14	NOVARLUX ITALIA SRL	2	0	45.5567	8.97774
2017-03-14	SEYMECHAMLOU SRL	4	0	45.5567	8.97774
2017-03-14	DOLCE & GABBANA SRL	35	0	45.4668	9.1905
2017-03-14	PRADA SPA	3	0	45.4668	9.1905
2017-03-14	VALENTINO SPA	21	0	45.4668	9.1905
2017-03-14	ROMANO MARTEGANI SRL CALZATURI	3	0	45.6989	9.20915
2017-03-15	SUNGJOO D AND D INC	1	0	37.5667	126978
2017-03-15	JOSE & JOSE MANUEL LDA	5	0	40.8977	-8.49067
2017-03-15	RUCOLINE SPA	3	0	43.8295	10.5303
2017-03-15	BOEMOS SPA - INDUSTRIA CALZATU	14	0	43.7292	10.8082
2017-03-15	DATE SRL	1	0	43.7195	10.9459
2017-03-15	FGF SRL	1	0	44011	11.3313
2017-03-15	SILOE SRL	3	0	45.6605	11.3626
2017-03-15	STUDIO GRAPHIK P.M. SRL	3	0	43.2753	11.9851
2017-03-15	CALZATURIFICIO NERI SRL	3	0	45.4173	12.0332
2017-03-15	GABOR SHOES AG	12	0	47.8539	12.1273
2017-03-15	FENDI SRL	20	0	41.8933	12.4829
2017-03-15	OCCHIPINTI SRL	3	0	41.8933	12.4829
2017-03-15	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-15	MERCURI MODA SRL	3	0	43.2567	13.7608
2017-03-15	JEANNOT S SRL	3	0	41.1992	16.5968
2017-03-15	LEO SHOES SRL	3	0	40.0109	18.1617
2017-03-15	GABOR SPOL S.R.O.	3	0	49.2197	18.7397
2017-03-15	CHRISTIAN LOUBOUTIN SAS	61	0	48.8566	2.3515
2017-03-15	GIOVANNI MONTE SRL	1	0	45.5586	8.94789
2017-03-15	SEYMECHAMLOU SRL	2	0	45.5567	8.97774
2017-03-15	DOLCE & GABBANA SRL	23	0	45.4668	9.1905
2017-03-15	VALENTINO SPA	3	0	45.4668	9.1905
2017-03-16	RESOURCEFUL CONNECTION INC	25	0	34.0549	-118244
2017-03-16	TESSILFORM SPA	50	0	43.8396	11132
2017-03-16	EMMECIPI STUDIO SRL	1	0	44.4937	11343
2017-03-16	ARS PICENTIA DI GRANDINETTI PA	3	0	43259	13757
2017-03-16	ELBEL S.L.	1	0	38479	-0.795676
2017-03-16	SIMONA B USA	13	0	40.7306	-73.9866
2017-03-16	RUCOLINE SPA	3	0	43.8295	10.5303
2017-03-16	BOEMOS SPA - INDUSTRIA CALZATU	1	0	43.7292	10.8082
2017-03-16	FURLA SPA	1	0	44.4716	11.4049
2017-03-16	LANDI PELLETTERIE SNC DI CESAR	13	0	43464	11.8605
2017-03-16	GOLD STAR S.R.L	1	0	44.4675	11.9602
2017-03-16	RICCI ENRICO SRL	2	0	44.1065	12.4149
2017-03-16	EFFEUNO SRL	2	0	41.8933	12.4829
2017-03-16	FENDI SRL	28	0	41.8933	12.4829
2017-03-16	KALLISTE'  SRL	2	0	45.4991	12.5449
2017-03-16	TOD'S SPA	43	0	43.2347	13.6879
2017-03-16	BAMBOLETTA SRL	4	0	43.3055	13.7229
2017-03-16	MERCURI MODA SRL	6	0	43.2567	13.7608
2017-03-16	CHRISTIAN LOUBOUTIN SAS	30	0	48.8566	2.3515
2017-03-16	DESTINATION 27 SARL	4	0	48.8566	2.3515
2017-03-16	MANDO SARL	12	0	48.8566	2.3515
2017-03-16	JAIME MASCARO S.A	2	0	39.9833	4.01095
2017-03-16	ARCOBALENO S.R.L.	3	1	45.6599	8.7932
2017-03-16	C.L. SERVICES TECHNIQUES SRL	1	0	45.5567	8.97774
2017-03-16	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-16	CARLO BANI	5	0	45.7395	9.1291
2017-03-16	DOLCE & GABBANA SRL	3	0	45.4668	9.1905
2017-03-16	PRADA SPA	6	0	45.4668	9.1905
2017-03-16	VALENTINO SPA	4	0	45.4668	9.1905
2017-03-17	KURT GEIGER LTD	53	0	51.5073	-0.127647
2017-03-17	CANO ART. CALZADO S.L.	13	0	38.5869	-0.672549
2017-03-17	BOEMOS SPA - INDUSTRIA CALZATU	1	0	43.7292	10.8082
2017-03-17	BOTTONIFICIO LEONARDO SRL	2	0	43.7332	11.0209
2017-03-17	BARUCCI PELLETTERIE SRL	2	0	43.7567	11.1848
2017-03-17	ITALFIBBIA SRL	3	0	43.8317	11.1992
2017-03-17	SALVATORE FERRAGAMO SPA	2	0	43.7699	11.2556
2017-03-17	FGF SRL	4	0	44011	11.3313
2017-03-17	EXCLUSIVE SRL	3	0	43.6395	11.5646
2017-03-17	PELLETTERIA MASI DI MASI MASSI	3	0	43016	11.9475
2017-03-17	STUDIO GRAPHIK P.M. SRL	19	0	43.2753	11.9851
2017-03-17	GABOR SHOES AG	25	0	47.8539	12.1273
2017-03-17	EFFEUNO SRL	6	0	41.8933	12.4829
2017-03-17	FENDI SRL	64	0	41.8933	12.4829
2017-03-17	EDDY RICAMI PROJECT S.R.L.	1	0	43317	13.6353
2017-03-17	MERCURI MODA SRL	2	0	43.2567	13.7608
2017-03-17	ABC CARUSO GROUP SRL	1	1	40.8359	14.2488
2017-03-17	LEO SHOES SRL	15	0	40.0109	18.1617
2017-03-17	GABOR SPOL S.R.O.	62	0	49.2197	18.7397
2017-03-17	CHRISTIAN LOUBOUTIN SAS	9	0	48.8566	2.3515
2017-03-17	MAISON MICHEL	3	0	48.9146	2.38219
2017-03-17	BIRKENSTOCK PRODUCTIONS GMBH	16	0	50.6216	7.42607
2017-03-17	GIOVANNI MONTE SRL	8	0	45.5586	8.94789
2017-03-17	LA GRIFFE SRL	20	0	45.5586	8.94789
2017-03-17	PHILIPP PLEIN INTERNATIONAL AG	8	0	46005	8.95203
2017-03-17	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-17	DOLCE & GABBANA SRL	40	0	45.4668	9.1905
2017-03-17	ENRICO MAZZA INTERNATIONAL SRL	10	0	45.4668	9.1905
2017-03-17	VALENTINO SPA	6	0	45.4668	9.1905
2017-03-20	PIN UP STARS SRL	13	0	44.4937	11343
2017-03-20	ARS PICENTIA DI GRANDINETTI PA	1	0	43259	13757
2017-03-20	CANO ART. CALZADO S.L.	2	0	38.5869	-0.672549
2017-03-20	ELBEL S.L.	2	0	38479	-0.795676
2017-03-20	MANHATTAN BEACHWEAR INC	2	0	33.8248	-118.04
2017-03-20	POSSIBILITIES TRADING CORP.	4	0	-37.4835	-72.3324
2017-03-20	SIMONA B USA	11	0	40.7306	-73.9866
2017-03-20	EVERYN SRL	4	0	43.6703	10.7605
2017-03-20	BOEMOS SPA - INDUSTRIA CALZATU	1	0	43.7292	10.8082
2017-03-20	BOTTONIFICIO LEONARDO SRL	1	0	43.7332	11.0209
2017-03-20	LPJ ITALIA SRL	2	0	43.7699	11.2556
2017-03-20	SALVATORE FERRAGAMO SPA	19	0	43.7699	11.2556
2017-03-20	FGF SRL	15	0	44011	11.3313
2017-03-20	RESCOPELL SRL PELLETTERIA	1	0	43.6434	11.5467
2017-03-20	EXCLUSIVE SRL	4	0	43.6395	11.5646
2017-03-20	AMOM SPA	1	3	43.4055	11.7678
2017-03-20	STUDIO GRAPHIK P.M. SRL	1	0	43.2753	11.9851
2017-03-20	CALZATURIFICIO NERI SRL	2	0	45.4173	12.0332
2017-03-20	GABOR SHOES AG	13	0	47.8539	12.1273
2017-03-20	FENDI SRL	42	0	41.8933	12.4829
2017-03-20	NOVARESE SRL	2	0	43.2485	13.5092
2017-03-20	CALZATURIFICIO ROMIT SPA	1	0	43.2325	13.6316
2017-03-20	TOOLK SRL	9	0	43.1604	13.7161
2017-03-20	BAMBOLETTA SRL	5	0	43.3055	13.7229
2017-03-20	MERCURI MODA SRL	1	0	43.2567	13.7608
2017-03-20	GMP SAS DI TUPPUTI MAURO & C.	1	0	41.3215	16.2869
2017-03-20	LEO SHOES SRL	2	0	40.0109	18.1617
2017-03-20	GABOR SPOL S.R.O.	5	0	49.2197	18.7397
2017-03-20	CHRISTIAN LOUBOUTIN SAS	11	0	48.8566	2.3515
2017-03-20	FALC EAST D.O.O.	4	0	43.5675	22.2557
2017-03-20	CASTIGLIONI GIOVANNI S.P.A.	1	0	45.8175	8.82634
2017-03-20	C.L. SERVICES TECHNIQUES SRL	2	0	45.5567	8.97774
2017-03-20	SEYMECHAMLOU SRL	4	0	45.5567	8.97774
2017-03-20	DOLCE & GABBANA SRL	18	0	45.4668	9.1905
2017-03-20	FEDERICA MORETTI SRL	2	0	45.4668	9.1905
2017-03-20	PRADA SPA	3	0	45.4668	9.1905
2017-03-20	SANTONI SPA	12	0	45.4668	9.1905
2017-03-20	VALENTINO SPA	6	0	45.4668	9.1905
2017-03-21	CANO ART. CALZADO S.L.	6	0	38.5869	-0.672549
2017-03-21	STUART WEITZMAN	30	0	40.7306	-73.9866
2017-03-21	BOEMOS SPA - INDUSTRIA CALZATU	1	0	43.7292	10.8082
2017-03-21	TASSI VANIS PELLETTERIA DITTA	2	0	44.6071	10.8632
2017-03-21	GUCCI LOGISTICA SPA	1	0	43.7567	11.1848
2017-03-21	SALVATORE FERRAGAMO SPA	20	0	43.7699	11.2556
2017-03-21	FURLA SPA	1	0	44.4716	11.4049
2017-03-21	NILLAB SRL	2	0	45.4173	12.0332
2017-03-21	TOMMY SRL	2	0	45.4173	12.0332
2017-03-21	GABOR SHOES AG	2	0	47.8539	12.1273
2017-03-21	FENDI SRL	17	0	41.8933	12.4829
2017-03-21	BALLARINI SRL	6	0	43.7684	12.9562
2017-03-21	NOVARESE SRL	1	0	43.2485	13.5092
2017-03-21	MENGHI SHOES & CO. S.R.L.	4	0	43441	13.6088
2017-03-21	MODA POINT SRL	14	0	43.2027	13.6729
2017-03-21	MERCURI MODA SRL	5	0	43.2567	13.7608
2017-03-21	TARI SPA.A	1	0	40.8359	14.2488
2017-03-21	GABOR SPOL S.R.O.	23	0	49.2197	18.7397
2017-03-21	ACCESSANDGO SARL	10	1	48.8566	2.3515
2017-03-21	CHRISTIAN LOUBOUTIN SAS	1	0	48.8566	2.3515
2017-03-21	MANDO SARL	24	0	48.8566	2.3515
2017-03-21	SAZ SHOES LTD	6	0	56.9494	24.1052
2017-03-21	DOLCE & GABBANA SRL	20	0	45.4668	9.1905
2017-03-21	VALENTINO SPA	6	0	45.4668	9.1905
2017-03-22	ELBEL S.L.	1	0	38479	-0.795676
2017-03-22	ITALFIBBIA SRL	3	0	43.8317	11.1992
2017-03-22	BULGARI ACCESSORI SRL	1	1	43.7699	11.2556
2017-03-22	FURLA SPA	19	0	44.4716	11.4049
2017-03-22	CALZATURIFICIO NERI SRL	1	0	45.4173	12.0332
2017-03-22	NILLAB SRL	2	0	45.4173	12.0332
2017-03-22	GABOR SHOES AG	40	0	47.8539	12.1273
2017-03-22	RICCI ENRICO SRL	3	0	44.1065	12.4149
2017-03-22	FENDI SRL	50	0	41.8933	12.4829
2017-03-22	NOVARESE SRL	1	0	43.2485	13.5092
2017-03-22	CALZATURIFICIO ROMIT SPA	1	0	43.2325	13.6316
2017-03-22	TOOLK SRL	2	0	43.1604	13.7161
2017-03-22	MERCURI MODA SRL	2	0	43.2567	13.7608
2017-03-22	JEANNOT S SRL	1	0	41.1992	16.5968
2017-03-22	CHRISTIAN LOUBOUTIN SAS	17	0	48.8566	2.3515
2017-03-22	MAISON MICHEL	2	0	48.9146	2.38219
2017-03-22	GIOVANNI MONTE SRL	4	0	45.5586	8.94789
2017-03-22	LA GRIFFE SRL	1	0	45.5586	8.94789
2017-03-22	CALZATURIFICIO ARKTE  SRL	1	0	45.5692	8.95994
2017-03-22	DOLCE & GABBANA SRL	15	0	45.4668	9.1905
2017-03-22	SANTONI SPA	19	0	45.4668	9.1905
2017-03-22	VALENTINO SPA	4	0	45.4668	9.1905
2017-03-23	LEATHER'S LAB SRL	2	0	45.4143	11951
2017-03-23	POLLINI SPA	8	0	44.1095	12386
2017-03-23	SIMONA B USA	12	0	40.7306	-73.9866
2017-03-23	BOTTONIFICIO LEONARDO SRL	1	0	43.7332	11.0209
2017-03-23	TACCHIFICIO MONTI SRL	1	0	44.3409	11.2046
2017-03-23	CALZATURIFICIO ILARIA SRL	1	0	43.3901	11.2231
2017-03-23	SALVATORE FERRAGAMO SPA	3	0	43.7699	11.2556
2017-03-23	ARTIGIANI MODERNI SRLS	2	0	45.4077	11.8734
2017-03-23	MORO MINUTERIE SRL	1	0	45.4077	11.8734
2017-03-23	FENDI SRL	14	0	41.8933	12.4829
2017-03-23	AEFFE SPA	6	1	43.9387	12.7125
2017-03-23	NOVARESE SRL	1	0	43.2485	13.5092
2017-03-23	MENGHI SHOES & CO. S.R.L.	4	0	43441	13.6088
2017-03-23	TOD'S SPA	1	0	43.2347	13.6879
2017-03-23	MERCURI MODA SRL	5	0	43.2567	13.7608
2017-03-23	LEO SHOES SRL	2	0	40.0109	18.1617
2017-03-23	CHRISTIAN LOUBOUTIN SAS	7	0	48.8566	2.3515
2017-03-23	BOZKURT KONFEKSIYON SAN A.S.	9	0	41.0096	28.9652
2017-03-23	JAIME MASCARO S.A	5	0	39.9833	4.01095
2017-03-23	CASTIGLIONI GIOVANNI S.P.A.	1	0	45.8175	8.82634
2017-03-23	CALZATURIFICIO ARKTE  SRL	2	0	45.5692	8.95994
2017-03-23	C.L. SERVICES TECHNIQUES SRL	1	0	45.5567	8.97774
2017-03-23	NOVARLUX ITALIA SRL	2	0	45.5567	8.97774
2017-03-23	DOLCE & GABBANA SRL	38	0	45.4668	9.1905
2017-03-23	ROMANO MARTEGANI SRL CALZATURI	1	0	45.6989	9.20915
2017-03-24	CLASSIC FILMS INC	2	0	34.1816	-118326
2017-03-24	LEATHER'S LAB SRL	4	0	45.4143	11951
2017-03-24	RODO FIRENZE SRL	2	0	43.1865	13481
2017-03-24	ETRE SRL	1	0	43.1117	13603
2017-03-24	ARS PICENTIA DI GRANDINETTI PA	3	1	43259	13757
2017-03-24	SITOY (H.K.) HANDBAG FTY.,LTD	2	0	22.2793	114163
2017-03-24	LA BALANCE	7	0	37.5667	126978
2017-03-24	SUNGJOO D AND D INC	5	0	37.5667	126978
2017-03-24	LIMANI CO, LTD	3	0	34.6969	139405
2017-03-24	CANO ART. CALZADO S.L.	23	0	38.5869	-0.672549
2017-03-24	BOEMOS SPA - INDUSTRIA CALZATU	1	0	43.7292	10.8082
2017-03-24	CALZATURIFICIO STELLA SRL	1	0	43.7477	11.0731
2017-03-24	PELLETTERIA ALMAX SRL	2	0	43.7567	11.1848
2017-03-24	PELLETTERIA MASI DI MASI MASSI	1	0	43016	11.9475
2017-03-24	GABOR SHOES AG	30	0	47.8539	12.1273
2017-03-24	FENDI SRL	7	0	41.8933	12.4829
2017-03-24	GEDEBE SRL	6	0	41.8933	12.4829
2017-03-24	MENGHI SHOES & CO. S.R.L.	2	0	43441	13.6088
2017-03-24	NAST SRL	3	0	42.7734	13.6723
2017-03-24	TOOLK SRL	2	0	43.1604	13.7161
2017-03-24	BAMBOLETTA SRL	4	0	43.3055	13.7229
2017-03-24	MERCURI MODA SRL	12	0	43.2567	13.7608
2017-03-24	JEANNOT S SRL	1	0	41.1992	16.5968
2017-03-24	LEO SHOES SRL	2	0	40.0109	18.1617
2017-03-24	CHRISTIAN LOUBOUTIN SAS	39	0	48.8566	2.3515
2017-03-24	NOVA RAMPALUX SNC	1	0	45.6915	8.93154
2017-03-24	C.L. SERVICES TECHNIQUES SRL	1	0	45.5567	8.97774
2017-03-24	SEYMECHAMLOU SRL	2	0	45.5567	8.97774
2017-03-24	DOLCE & GABBANA SRL	22	0	45.4668	9.1905
2017-03-24	PRADA SPA	5	0	45.4668	9.1905
2017-03-24	VALENTINO SPA	20	0	45.4668	9.1905
2017-03-27	CAMILLA AND MARC	12	0	-33.8548	151216
2017-03-27	CANO ART. CALZADO S.L.	7	0	38.5869	-0.672549
2017-03-27	PUNTO 2 S.R.L.	1	0	44.7836	10.8855
2017-03-27	TACCHIFICIO MONTI SRL	10	0	44.3409	11.2046
2017-03-27	BULGARI ACCESSORI SRL	1	0	43.7699	11.2556
2017-03-27	SALVATORE FERRAGAMO SPA	1	0	43.7699	11.2556
2017-03-27	CALZATURIFICIO NERI SRL	1	0	45.4173	12.0332
2017-03-27	GABOR SHOES AG	19	0	47.8539	12.1273
2017-03-27	ALESSANDRA BASSETTI	8	3	41.8933	12.4829
2017-03-27	FENDI SRL	10	0	41.8933	12.4829
2017-03-27	TOOLK SRL	3	0	43.1604	13.7161
2017-03-27	MERCURI MODA SRL	10	0	43.2567	13.7608
2017-03-27	GDA SRL	7	0	40.1743	18.1678
2017-03-27	CHRISTIAN LOUBOUTIN SAS	26	0	48.8566	2.3515
2017-03-27	JAIME MASCARO S.A	2	0	39.9833	4.01095
2017-03-27	LUANA SASSI	12	0	45.5874	8.29628
2017-03-27	CALZATURIFICIO MARTINI SRL	4	0	45.7465	8.43607
2017-03-27	PHILIPP PLEIN INTERNATIONAL AG	3	0	46005	8.95203
2017-03-27	OLTRONA PLAST SRL	1	0	45.7156	8.98307
2017-03-27	DOLCE & GABBANA SRL	4	0	45.4668	9.1905
2017-03-27	PRADA SPA	5	0	45.4668	9.1905
2017-03-27	VALENTINO SPA	2	0	45.4668	9.1905
2017-03-28	ELBEL S.L.	1	0	38479	-0.795676
2017-03-28	EVERYN SRL	1	0	43.6703	10.7605
2017-03-28	RIVER GROUP SPA	3	0	43.7292	10.8082
2017-03-28	PUNTO 2 S.R.L.	2	0	44.7836	10.8855
2017-03-28	FURLA SPA	1	0	44.4716	11.4049
2017-03-28	MORO MINUTERIE SRL	1	0	45.4077	11.8734
2017-03-28	GABOR SHOES AG	25	0	47.8539	12.1273
2017-03-28	EFFEUNO SRL	6	0	41.8933	12.4829
2017-03-28	FENDI SRL	17	0	41.8933	12.4829
2017-03-28	EDDY RICAMI PROJECT S.R.L.	1	0	43317	13.6353
2017-03-28	BAMBOLETTA SRL	1	1	43.3055	13.7229
2017-03-28	MERCURI MODA SRL	4	0	43.2567	13.7608
2017-03-28	LEO SHOES SRL	4	0	40.0109	18.1617
2017-03-28	GDA SRL	5	0	40.1743	18.1678
2017-03-28	GABOR SPOL S.R.O.	42	0	49.2197	18.7397
2017-03-28	CHRISTIAN LOUBOUTIN SAS	20	0	48.8566	2.3515
2017-03-28	GLOSABE CYPRUS LIMITED	1	0	35.1803	33.3737
2017-03-28	JAIME MASCARO S.A	1	0	39.9833	4.01095
2017-03-28	CALZATURIFICIO MARTINI SRL	1	0	45.7465	8.43607
2017-03-28	LA GRIFFE SRL	41	0	45.5586	8.94789
2017-03-28	NOVARLUX ITALIA SRL	1	0	45.5567	8.97774
2017-03-28	DOLCE & GABBANA SRL	8	0	45.4668	9.1905
2017-03-28	GIANNI VERSACE SPA	6	0	45.4668	9.1905
2017-03-28	VALENTINO SPA	19	0	45.4668	9.1905
2017-03-29	ONLY LEATHER SRL	1	0	43.7567	11.1848
2017-03-29	ITALFIBBIA SRL	3	0	43.8317	11.1992
2017-03-29	BULGARI ACCESSORI SRL	2	1	43.7699	11.2556
2017-03-29	PELLETTERIE BM SRL	1	0	43.7778	11.4448
2017-03-29	DAMA SRL	11	0	43.1336	12.4421
2017-03-29	EFFEUNO SRL	2	0	41.8933	12.4829
2017-03-29	FENDI SRL	4	0	41.8933	12.4829
2017-03-29	TM SERVICE SRL	21	0	43.4861	13.4824
2017-03-29	PAOLO BIANCHI SRL	1	0	40.8359	14.2488
2017-03-29	LEO SHOES SRL	36	0	40.0109	18.1617
2017-03-29	GDA SRL	4	0	40.1743	18.1678
2017-03-29	CHRISTIAN LOUBOUTIN SAS	34	0	48.8566	2.3515
2017-03-29	MANDO SARL	17	0	48.8566	2.3515
2017-03-29	IL GALLO LTD	6	0	55.7507	37.6177
2017-03-29	JAIME MASCARO S.A	1	0	39.9833	4.01095
2017-03-29	GIOVANNI MONTE SRL	4	0	45.5586	8.94789
2017-03-29	CALZATURIFICIO ARKTE  SRL	1	0	45.5692	8.95994
2017-03-29	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-29	DOLCE & GABBANA SRL	5	0	45.4668	9.1905
2017-03-29	FONTANA PELLETTERIE SPA	3	0	45.4668	9.1905
2017-03-29	VALENTINO SPA	6	0	45.4668	9.1905
2017-03-30	METAL PRESS SRL	6	0	43.7805	11146
2017-03-30	LILIANA SAS DI MARETTO	3	0	45.4574	12006
2017-03-30	ARS PICENTIA DI GRANDINETTI PA	42	0	43259	13757
2017-03-30	SIMONA B USA	3	0	40.7306	-73.9866
2017-03-30	JOSE & JOSE MANUEL LDA	14	0	40.8977	-8.49067
2017-03-30	PUNTO 2 S.R.L.	2	0	44.7836	10.8855
2017-03-30	BOTTONIFICIO LEONARDO SRL	2	0	43.7332	11.0209
2017-03-30	EFFEBI SRL	3	0	43.7567	11.1848
2017-03-30	PELLETTERIA EMMETIERRE SNC DI	1	0	43.7567	11.1848
2017-03-30	SALVATORE FERRAGAMO SPA	4	0	43.7699	11.2556
2017-03-30	VALENTINO SHOES LAB SRL	3	0	43.5026	11.6108
2017-03-30	BORGO SRL	2	0	43.0765	11.6789
2017-03-30	CALZATURIFICIO NERI SRL	2	0	45.4173	12.0332
2017-03-30	GABOR SHOES AG	13	0	47.8539	12.1273
2017-03-30	FENDI SRL	43	0	41.8933	12.4829
2017-03-30	TOD'S SPA	6	0	43.2347	13.6879
2017-03-30	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-30	CALBER SRL	1	0	40.9046	14.2901
2017-03-30	JEANNOT S SRL	5	0	41.1992	16.5968
2017-03-30	GABOR SPOL S.R.O.	61	0	49.2197	18.7397
2017-03-30	CHRISTIAN LOUBOUTIN SAS	11	0	48.8566	2.3515
2017-03-30	DESTINATION 27 SARL	11	0	48.8566	2.3515
2017-03-30	ARCOBALENO S.R.L.	1	1	45.6599	8.7932
2017-03-30	GIOVANNI MONTE SRL	9	0	45.5586	8.94789
2017-03-30	PHILIPP PLEIN INTERNATIONAL AG	1	0	46005	8.95203
2017-03-30	CALZATURIFICIO ARKTE  SRL	3	0	45.5692	8.95994
2017-03-30	OLTRONA PLAST SRL	1	0	45.7156	8.98307
2017-03-30	DOLCE & GABBANA SRL	27	0	45.4668	9.1905
2017-03-31	RANIEL ATELIER	26	0	37.5803	126983
2017-03-31	CANO ART. CALZADO S.L.	25	0	38.5869	-0.672549
2017-03-31	BLANKLAMB/MIN & MON	43	1	40.7306	-73.9866
2017-03-31	EFFEBI SRL	1	0	43.7567	11.1848
2017-03-31	FGF SRL	3	0	44011	11.3313
2017-03-31	LANDI PELLETTERIE SNC DI CESAR	1	0	43464	11.8605
2017-03-31	RICCI ENRICO SRL	2	0	44.1065	12.4149
2017-03-31	EFFEUNO SRL	3	0	41.8933	12.4829
2017-03-31	FENDI SRL	27	0	41.8933	12.4829
2017-03-31	MENGHI SHOES & CO. S.R.L.	2	0	43441	13.6088
2017-03-31	MERCURI MODA SRL	8	0	43.2567	13.7608
2017-03-31	CHRISTIAN LOUBOUTIN SAS	10	0	48.8566	2.3515
2017-03-31	MANDO SARL	14	0	48.8566	2.3515
2017-03-31	VIASTOR SIA	2	0	56.9367	24.0858
2017-03-31	CALZATURIFICIO ARKTE  SRL	1	0	45.5692	8.95994
2017-03-31	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-31	DOLCE & GABBANA SRL	1	0	45.4668	9.1905
2017-04-03	ARS PICENTIA DI GRANDINETTI PA	9	3	43259	13757
2017-04-03	LORI GREENE INTERIORS, INC	4	0	40.7306	-73.9866
2017-04-03	FACTORY SRL	3	0	43.7292	10.8082
2017-04-03	CALZATURIFICIO ILARIA SRL	2	0	43.3901	11.2231
2017-04-03	LPJ ITALIA SRL	2	0	43.7699	11.2556
2017-04-03	STUDIO MAGGIO SRL	5	0	43.7699	11.2556
2017-04-03	IL GIOIELLO DI FIRENZE SRL	1	0	43.7522	11.32
2017-04-03	INDUSTRIA 9 SRL	1	0	45.7442	11.6141
2017-04-03	EFFEUNO SRL	2	0	41.8933	12.4829
